1  1  -5.37456256
2  1  -2.37401404
3  1  -0.69241620
4  1  -1.04561844
1  2  -2.37401404
2  2  -2.28004578
3  2  -1.13175209
4  2  -1.40565073
1  3  -0.69241620
2  3  -1.13175209
3  3  -2.78812972
4  3  -1.47445177
1  4  -1.04561844
2  4  -1.40565073
3  4  -1.47445177
4  4  -1.59923039
