1  7  4  8  -0.00785052
1  7  5  8  -0.00648768
1  7  6  1  0.00714527
1  7  6  2  0.02082219
1  7  6  3  0.00062113
1  7  6  4  0.01462522
1  7  6  5  -0.00648767
1  7  6  6  0.02865841
1  7  6  7  0.00763422
1  7  6  8  0.00738324
1  7  7  1  0.00729739
1  7  7  2  0.02171463
1  7  7  3  0.01416919
1  7  7  4  -0.00818058
1  7  7  5  -0.00676044
1  7  7  6  0.00763422
1  7  7  7  0.03036378
1  7  7  8  0.00763422
1  7  8  1  0.00714527
1  7  8  2  0.02082220
1  7  8  3  -0.01235526
1  7  8  4  -0.00785052
1  7  8  5  -0.00648768
1  7  8  6  0.00738324
1  7  8  7  0.00763422
1  7  8  8  0.02865841
1  8  1  1  0.15971248
1  8  1  2  0.02903287
1  8  1  3  -0.00122277
1  8  1  4  -0.00070597
1  8  1  5  -0.00058341
1  8  1  6  0.00714527
1  8  1  7  0.00714527
1  8  1  8  0.00729739
1  8  2  1  0.02903287
1  8  2  2  0.05427029
1  8  2  3  -0.00228683
1  8  2  4  -0.00132030
1  8  2  5  -0.00109110
1  8  2  6  0.02082219
1  8  2  7  0.02082220
1  8  2  8  0.02171463
1  8  3  1  -0.00122277
1  8  4  1  -0.00070597
1  8  5  1  -0.00058341
1  8  3  2  -0.00228683
1  8  4  2  -0.00132030
1  8  5  2  -0.00109110
1  8  3  3  0.05439988
1  8  3  4  0.00015338
1  8  3  5  0.00012675
1  8  4  3  0.00015338
1  8  4  4  0.05422277
1  8  4  5  0.00007318
1  8  5  3  0.00012675
1  8  5  4  0.00007318
1  8  5  5  0.05419470
1  8  3  6  -0.00062113
1  8  4  6  0.01462522
1  8  5  6  -0.00648767
1  8  3  7  0.01235526
1  8  4  7  -0.00785052
1  8  5  7  -0.00648768
1  8  3  8  -0.01416919
1  8  4  8  -0.00818058
1  8  5  8  -0.00676044
1  8  6  1  0.00714527
1  8  6  2  0.02082219
1  8  6  3  -0.00062113
1  8  6  4  0.01462522
1  8  6  5  -0.00648767
1  8  6  6  0.02865841
1  8  6  7  0.00738324
1  8  6  8  0.00763422
1  8  7  1  0.00714527
1  8  7  2  0.02082220
1  8  7  3  0.01235526
1  8  7  4  -0.00785052
1  8  7  5  -0.00648768
1  8  7  6  0.00738324
1  8  7  7  0.02865841
1  8  7  8  0.00763422
1  8  8  1  0.00729739
1  8  8  2  0.02171463
1  8  8  3  -0.01416919
1  8  8  4  -0.00818058
1  8  8  5  -0.00676044
1  8  8  6  0.00763422
1  8  8  7  0.00763422
1  8  8  8  0.03036378
2  1  1  1  0.64084888
2  1  1  2  0.11746124
2  1  1  6  0.02903286
2  1  1  7  0.02903287
2  1  1  8  0.02903287
2  1  2  1  0.11746124
2  1  2  2  0.22093566
2  1  2  6  0.08555780
2  1  2  7  0.08555783
2  1  2  8  0.08555783
2  1  3  3  0.22097739
2  1  4  4  0.22097739
2  1  5  5  0.22097739
2  1  4  6  0.06159400
2  1  5  6  -0.02545065
2  1  3  7  0.05334199
2  1  4  7  -0.03079698
2  1  5  7  -0.02545066
2  1  3  8  -0.05334199
2  1  4  8  -0.03079698
2  1  5  8  -0.02545066
2  1  6  1  0.02903286
2  1  6  2  0.08555780
2  1  6  4  0.06159400
2  1  6  5  -0.02545065
2  1  6  6  0.11816611
2  1  6  7  0.03050093
2  1  6  8  0.03050093
2  1  7  1  0.02903287
2  1  7  2  0.08555783
2  1  7  3  0.05334199
2  1  7  4  -0.03079698
2  1  7  5  -0.02545066
2  1  7  6  0.03050093
2  1  7  7  0.11816613
2  1  7  8  0.03050092
2  1  8  1  0.02903287
2  1  8  2  0.08555783
2  1  8  3  -0.05334199
2  1  8  4  -0.03079698
2  1  8  5  -0.02545066
2  1  8  6  0.03050093
2  1  8  7  0.03050092
2  1  8  8  0.11816613
2  2  1  1  0.96986387
2  2  1  2  0.22093566
2  2  1  6  0.05427027
2  2  1  7  0.05427029
2  2  1  8  0.05427029
2  2  2  1  0.22093566
2  2  2  2  0.70824547
2  2  2  6  0.30076529
2  2  2  7  0.30076537
2  2  2  8  0.30076537
2  2  3  3  0.70808625
2  2  4  4  0.70808625
2  2  5  5  0.70808625
2  2  4  6  0.23051852
2  2  5  6  -0.09525029
2  2  3  7  0.19963498
2  2  4  7  -0.11525918
2  2  5  7  -0.09525032
2  2  3  8  -0.19963498
2  2  4  8  -0.11525918
2  2  5  8  -0.09525032
2  2  6  1  0.05427027
2  2  6  2  0.30076529
2  2  6  4  0.23051852
2  2  6  5  -0.09525029
2  2  6  6  0.47277795
2  2  6  7  0.11387599
2  2  6  8  0.11387599
2  2  7  1  0.05427029
2  2  7  2  0.30076537
2  2  7  3  0.19963498
2  2  7  4  -0.11525918
2  2  7  5  -0.09525032
2  2  7  6  0.11387599
2  2  7  7  0.47277800
2  2  7  8  0.11387592
2  2  8  1  0.05427029
2  2  8  2  0.30076537
2  2  8  3  -0.19963498
2  2  8  4  -0.11525918
2  2  8  5  -0.09525032
2  2  8  6  0.11387599
2  2  8  7  0.11387592
2  2  8  8  0.47277800
2  3  1  3  0.03245163
2  4  1  4  0.03245163
2  5  1  5  0.03245163
2  4  1  6  0.00264061
2  5  1  6  -0.00109110
2  3  1  7  0.00228683
2  4  1  7  -0.00132030
2  5  1  7  -0.00109110
2  3  1  8  -0.00228683
2  4  1  8  -0.00132030
2  5  1  8  -0.00109110
2  3  2  3  0.15644927
2  4  2  4  0.15644927
2  5  2  5  0.15644927
2  4  2  6  0.04921648
2  5  2  6  -0.02033626
2  3  2  7  0.04262274
2  4  2  7  -0.02460822
2  5  2  7  -0.02033626
2  3  2  8  -0.04262274
2  4  2  8  -0.02460822
2  5  2  8  -0.02033626
2  3  3  1  0.03245163
2  4  4  1  0.03245163
2  5  5  1  0.03245163
2  3  3  2  0.15644927
2  4  4  2  0.15644927
2  5  5  2  0.15644927
2  3  3  6  0.05087085
2  4  4  6  0.08643457
2  4  5  6  -0.01469494
2  5  4  6  -0.01469494
2  5  5  6  0.05694280
2  3  3  7  0.07754367
2  3  4  7  -0.01539954
2  3  5  7  -0.01272619
2  4  3  7  -0.01539954
2  4  4  7  0.05976178
2  4  5  7  0.00734746
2  5  3  7  -0.01272619
2  5  4  7  0.00734746
2  5  5  7  0.05694282
2  3  3  8  0.07754367
2  3  4  8  0.01539954
2  3  5  8  0.01272619
2  4  3  8  0.01539954
2  4  4  8  0.05976178
2  4  5  8  0.00734746
2  5  3  8  0.01272619
2  5  4  8  0.00734746
2  5  5  8  0.05694282
2  4  6  1  0.00264061
2  5  6  1  -0.00109110
2  4  6  2  0.04921648
2  5  6  2  -0.02033626
2  3  6  3  0.05087085
2  4  6  4  0.08643457
2  4  6  5  -0.01469494
2  5  6  4  -0.01469494
2  5  6  5  0.05694280
2  4  6  6  0.12080589
2  5  6  6  -0.04991701
2  3  6  7  0.01375706
2  4  6  7  0.00794265
2  5  6  7  -0.01312760
2  3  6  8  -0.01375706
2  4  6  8  0.00794265
2  5  6  8  -0.01312760
2  3  7  1  0.00228683
2  4  7  1  -0.00132030
2  5  7  1  -0.00109110
2  3  7  2  0.04262274
2  4  7  2  -0.02460822
2  5  7  2  -0.02033626
2  3  7  3  0.07754367
2  3  7  4  -0.01539954
2  3  7  5  -0.01272619
2  4  7  3  -0.01539954
2  4  7  4  0.05976178
2  4  7  5  0.00734746
2  5  7  3  -0.01272619
2  5  7  4  0.00734746
2  5  7  5  0.05694282
2  3  7  6  0.01375706
2  4  7  6  0.00794265
2  5  7  6  -0.01312760
2  3  7  7  0.10462101
2  4  7  7  -0.06040290
2  5  7  7  -0.04991703
2  4  7  8  -0.01588526
2  5  7  8  -0.01312760
2  3  8  1  -0.00228683
2  4  8  1  -0.00132030
2  5  8  1  -0.00109110
2  3  8  2  -0.04262274
2  4  8  2  -0.02460822
2  5  8  2  -0.02033626
2  3  8  3  0.07754367
2  3  8  4  0.01539954
2  3  8  5  0.01272619
2  4  8  3  0.01539954
2  4  8  4  0.05976178
2  4  8  5  0.00734746
2  5  8  3  0.01272619
2  5  8  4  0.00734746
2  5  8  5  0.05694282
2  3  8  6  -0.01375706
2  4  8  6  0.00794265
2  5  8  6  -0.01312760
2  4  8  7  -0.01588526
2  5  8  7  -0.01312760
2  3  8  8  -0.10462101
2  4  8  8  -0.06040290
2  5  8  8  -0.04991703
2  6  1  1  0.37132615
2  6  1  2  0.08555780
2  6  1  4  0.00661240
2  6  1  5  -0.00273225
2  6  1  6  0.02171461
2  6  1  7  0.02082219
2  6  1  8  0.02082219
2  6  2  1  0.08555780
2  6  2  2  0.30076529
2  6  2  4  0.04921648
2  6  2  5  -0.02033626
2  6  2  6  0.15966803
2  6  2  7  0.12507255
2  6  2  8  0.12507255
2  6  4  1  0.00661240
2  6  5  1  -0.00273225
2  6  4  2  0.04921648
2  6  5  2  -0.02033626
2  6  3  3  0.29476904
2  6  4  4  0.30989846
2  6  4  5  -0.00625148
2  6  5  4  -0.00625148
2  6  5  5  0.29735215
2  6  4  6  0.14703812
2  6  5  6  -0.06075618
2  6  3  7  0.08329535
2  6  4  7  -0.03219920
2  6  5  7  -0.04630838
2  6  3  8  -0.08329535
2  6  4  8  -0.03219920
2  6  5  8  -0.04630838
2  6  6  1  0.02171461
2  6  6  2  0.15966803
2  6  6  4  0.14703812
2  6  6  5  -0.06075618
2  6  6  6  0.31061438
2  6  6  7  0.05770123
2  6  6  8  0.05770123
2  6  7  1  0.02082219
2  6  7  2  0.12507255
2  6  7  3  0.08329535
2  6  7  4  -0.03219920
2  6  7  5  -0.04630838
2  6  7  6  0.05770123
2  6  7  7  0.19764672
2  6  7  8  0.04683301
2  6  8  1  0.02082219
2  6  8  2  0.12507255
2  6  8  3  -0.08329535
2  6  8  4  -0.03219920
2  6  8  5  -0.04630838
2  6  8  6  0.05770123
2  6  8  7  0.04683301
2  6  8  8  0.19764672
2  7  1  1  0.37132625
2  7  1  2  0.08555783
2  7  1  3  0.00572651
2  7  1  4  -0.00330620
2  7  1  5  -0.00273225
2  7  1  6  0.02082219
2  7  1  7  0.02171463
2  7  1  8  0.02082220
2  7  2  1  0.08555783
2  7  2  2  0.30076537
2  7  2  3  0.04262274
2  7  2  4  -0.02460822
2  7  2  5  -0.02033626
2  7  2  6  0.12507255
2  7  2  7  0.15966811
2  7  2  8  0.12507256
2  7  3  1  0.00572651
2  7  4  1  -0.00330620
2  7  5  1  -0.00273225
2  7  3  2  0.04262274
2  7  4  2  -0.02460822
2  7  5  2  -0.02033626
2  7  3  3  0.30611618
2  7  3  4  -0.00655122
2  7  3  5  -0.00541394
2  7  4  3  -0.00655122
2  7  4  4  0.29855146
2  7  4  5  0.00312574
2  7  5  3  -0.00541394
2  7  5  4  0.00312574
2  7  5  5  0.29735223
2  7  3  6  0.01376230
2  7  4  6  0.08823551
2  7  5  6  -0.04630838
2  7  3  7  0.12733883
2  7  4  7  -0.07351902
2  7  5  7  -0.06075621
2  7  3  8  -0.06953306
2  7  4  8  -0.05603620
2  7  5  8  -0.04630839
2  7  6  1  0.02082219
2  7  6  2  0.12507255
2  7  6  3  0.01376230
2  7  6  4  0.08823551
2  7  6  5  -0.04630838
2  7  6  6  0.19764675
2  7  6  7  0.05770124
2  7  6  8  0.04683304
2  7  7  1  0.02171463
2  7  7  2  0.15966811
2  7  7  3  0.12733883
2  7  7  4  -0.07351902
2  7  7  5  -0.06075621
2  7  7  6  0.05770124
2  7  7  7  0.31061446
2  7  7  8  0.05770119
2  7  8  1  0.02082220
2  7  8  2  0.12507256
2  7  8  3  -0.06953306
2  7  8  4  -0.05603620
2  7  8  5  -0.04630839
2  7  8  6  0.04683304
2  7  8  7  0.05770119
2  7  8  8  0.19764671
2  8  1  1  0.37132625
2  8  1  2  0.08555783
2  8  1  3  -0.00572651
2  8  1  4  -0.00330620
2  8  1  5  -0.00273225
2  8  1  6  0.02082219
2  8  1  7  0.02082220
2  8  1  8  0.02171463
2  8  2  1  0.08555783
2  8  2  2  0.30076537
2  8  2  3  -0.04262274
2  8  2  4  -0.02460822
2  8  2  5  -0.02033626
2  8  2  6  0.12507255
2  8  2  7  0.12507256
2  8  2  8  0.15966811
2  8  3  1  -0.00572651
2  8  4  1  -0.00330620
2  8  5  1  -0.00273225
2  8  3  2  -0.04262274
2  8  4  2  -0.02460822
2  8  5  2  -0.02033626
2  8  3  3  0.30611618
2  8  3  4  0.00655122
2  8  3  5  0.00541394
2  8  4  3  0.00655122
2  8  4  4  0.29855146
2  8  4  5  0.00312574
2  8  5  3  0.00541394
2  8  5  4  0.00312574
2  8  5  5  0.29735223
2  8  3  6  -0.01376230
2  8  4  6  0.08823551
2  8  5  6  -0.04630838
2  8  3  7  0.06953306
2  8  4  7  -0.05603620
2  8  5  7  -0.04630839
2  8  3  8  -0.12733883
2  8  4  8  -0.07351902
2  8  5  8  -0.06075621
2  8  6  1  0.02082219
2  8  6  2  0.12507255
2  8  6  3  -0.01376230
2  8  6  4  0.08823551
2  8  6  5  -0.04630838
2  8  6  6  0.19764675
2  8  6  7  0.04683304
2  8  6  8  0.05770124
2  8  7  1  0.02082220
2  8  7  2  0.12507256
2  8  7  3  0.06953306
2  8  7  4  -0.05603620
2  8  7  5  -0.04630839
2  8  7  6  0.04683304
2  8  7  7  0.19764671
2  8  7  8  0.05770119
2  8  8  1  0.02171463
2  8  8  2  0.15966811
2  8  8  3  -0.12733883
2  8  8  4  -0.07351902
2  8  8  5  -0.06075621
2  8  8  6  0.05770124
2  8  8  7  0.05770119
2  8  8  8  0.31061446
3  1  1  3  0.02096043
4  1  1  4  0.02096043
5  1  1  5  0.02096043
4  1  1  6  0.00141193
5  1  1  6  -0.00058341
3  1  1  7  0.00122277
4  1  1  7  -0.00070597
5  1  1  7  -0.00058341
3  1  1  8  -0.00122277
4  1  1  8  -0.00070597
5  1  1  8  -0.00058341
3  1  2  3  0.03245163
4  1  2  4  0.03245163
5  1  2  5  0.03245163
4  1  2  6  0.00661240
5  1  2  6  -0.00273225
3  1  2  7  0.00572651
4  1  2  7  -0.00330620
5  1  2  7  -0.00273225
3  1  2  8  -0.00572651
4  1  2  8  -0.00330620
5  1  2  8  -0.00273225
3  1  3  1  0.02096043
4  1  4  1  0.02096043
5  1  5  1  0.02096043
3  1  3  2  0.03245163
4  1  4  2  0.03245163
5  1  5  2  0.03245163
3  1  3  6  0.00892276
4  1  4  6  0.01310200
4  1  5  6  -0.00172686
5  1  4  6  -0.00172686
5  1  5  6  0.00963630
3  1  3  7  0.01205720
3  1  4  7  -0.00180966
3  1  5  7  -0.00149551
4  1  3  7  -0.00180966
4  1  4  7  0.00996757
4  1  5  7  0.00086343
5  1  3  7  -0.00149551
5  1  4  7  0.00086343
5  1  5  7  0.00963631
3  1  3  8  0.01205720
3  1  4  8  0.00180966
3  1  5  8  0.00149551
4  1  3  8  0.00180966
4  1  4  8  0.00996757
4  1  5  8  0.00086343
5  1  3  8  0.00149551
5  1  4  8  0.00086343
5  1  5  8  0.00963631
4  1  6  1  0.00141193
5  1  6  1  -0.00058341
4  1  6  2  0.00661240
5  1  6  2  -0.00273225
3  1  6  3  0.00892276
4  1  6  4  0.01310200
4  1  6  5  -0.00172686
5  1  6  4  -0.00172686
5  1  6  5  0.00963630
4  1  6  6  0.01209123
5  1  6  6  -0.00499610
3  1  6  7  0.00164152
4  1  6  7  0.00094773
5  1  6  7  -0.00156641
3  1  6  8  -0.00164152
4  1  6  8  0.00094773
5  1  6  8  -0.00156641
3  1  7  1  0.00122277
4  1  7  1  -0.00070597
5  1  7  1  -0.00058341
3  1  7  2  0.00572651
4  1  7  2  -0.00330620
5  1  7  2  -0.00273225
3  1  7  3  0.01205720
3  1  7  4  -0.00180966
3  1  7  5  -0.00149551
4  1  7  3  -0.00180966
4  1  7  4  0.00996757
4  1  7  5  0.00086343
5  1  7  3  -0.00149551
5  1  7  4  0.00086343
5  1  7  5  0.00963631
3  1  7  6  0.00164152
4  1  7  6  0.00094773
5  1  7  6  -0.00156641
3  1  7  7  0.01047132
4  1  7  7  -0.00604561
5  1  7  7  -0.00499610
4  1  7  8  -0.00189546
5  1  7  8  -0.00156641
3  1  8  1  -0.00122277
4  1  8  1  -0.00070597
5  1  8  1  -0.00058341
3  1  8  2  -0.00572651
4  1  8  2  -0.00330620
5  1  8  2  -0.00273225
3  1  8  3  0.01205720
3  1  8  4  0.00180966
3  1  8  5  0.00149551
4  1  8  3  0.00180966
4  1  8  4  0.00996757
4  1  8  5  0.00086343
5  1  8  3  0.00149551
5  1  8  4  0.00086343
5  1  8  5  0.00963631
3  1  8  6  -0.00164152
4  1  8  6  0.00094773
5  1  8  6  -0.00156641
4  1  8  7  -0.00189546
5  1  8  7  -0.00156641
3  1  8  8  -0.01047132
4  1  8  8  -0.00604561
5  1  8  8  -0.00499610
3  2  1  3  0.03245163
4  2  1  4  0.03245163
5  2  1  5  0.03245163
4  2  1  6  0.00264061
5  2  1  6  -0.00109110
3  2  1  7  0.00228683
4  2  1  7  -0.00132030
5  2  1  7  -0.00109110
3  2  1  8  -0.00228683
4  2  1  8  -0.00132030
5  2  1  8  -0.00109110
3  2  2  3  0.15644927
4  2  2  4  0.15644927
5  2  2  5  0.15644927
4  2  2  6  0.04921648
5  2  2  6  -0.02033626
3  2  2  7  0.04262274
4  2  2  7  -0.02460822
5  2  2  7  -0.02033626
3  2  2  8  -0.04262274
4  2  2  8  -0.02460822
5  2  2  8  -0.02033626
3  2  3  1  0.03245163
4  2  4  1  0.03245163
5  2  5  1  0.03245163
3  2  3  2  0.15644927
4  2  4  2  0.15644927
5  2  5  2  0.15644927
3  2  3  6  0.05087085
4  2  4  6  0.08643457
4  2  5  6  -0.01469494
5  2  4  6  -0.01469494
5  2  5  6  0.05694280
3  2  3  7  0.07754367
3  2  4  7  -0.01539954
3  2  5  7  -0.01272619
4  2  3  7  -0.01539954
4  2  4  7  0.05976178
4  2  5  7  0.00734746
5  2  3  7  -0.01272619
5  2  4  7  0.00734746
5  2  5  7  0.05694282
3  2  3  8  0.07754367
3  2  4  8  0.01539954
3  2  5  8  0.01272619
4  2  3  8  0.01539954
4  2  4  8  0.05976178
4  2  5  8  0.00734746
5  2  3  8  0.01272619
5  2  4  8  0.00734746
5  2  5  8  0.05694282
4  2  6  1  0.00264061
5  2  6  1  -0.00109110
4  2  6  2  0.04921648
5  2  6  2  -0.02033626
3  2  6  3  0.05087085
4  2  6  4  0.08643457
4  2  6  5  -0.01469494
5  2  6  4  -0.01469494
5  2  6  5  0.05694280
4  2  6  6  0.12080589
5  2  6  6  -0.04991701
3  2  6  7  0.01375706
4  2  6  7  0.00794265
5  2  6  7  -0.01312760
3  2  6  8  -0.01375706
4  2  6  8  0.00794265
5  2  6  8  -0.01312760
3  2  7  1  0.00228683
4  2  7  1  -0.00132030
5  2  7  1  -0.00109110
3  2  7  2  0.04262274
4  2  7  2  -0.02460822
5  2  7  2  -0.02033626
3  2  7  3  0.07754367
3  2  7  4  -0.01539954
3  2  7  5  -0.01272619
4  2  7  3  -0.01539954
4  2  7  4  0.05976178
4  2  7  5  0.00734746
5  2  7  3  -0.01272619
5  2  7  4  0.00734746
5  2  7  5  0.05694282
3  2  7  6  0.01375706
4  2  7  6  0.00794265
5  2  7  6  -0.01312760
3  2  7  7  0.10462101
4  2  7  7  -0.06040290
5  2  7  7  -0.04991703
4  2  7  8  -0.01588526
