1  1  2.92565486
2  1  0.46722685
3  1  -0.00569607
4  1  0.08857896
1  2  0.46722685
2  2  0.44694600
3  2  0.15572608
4  2  0.16639408
1  3  -0.00569607
2  3  0.15572608
3  3  1.39567828
4  3  0.25973508
1  4  0.08857896
2  4  0.16639408
3  4  0.25973508
4  4  0.24191670
